02_Info_Herbs_Name_herb_ID,child_ID,herb_cn_name,herb_pinyin,herb_en_name,23_Herbs_Molecules_Relationships_ID,23_Herbs_Molecules_Relationships_herb_ID,23_Herbs_Molecules_Relationships_Mol_ID,03_Info_Molecules_ID,03_Info_Molecules_MOL_ID,mol_name,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-
461,26,ÒøÐÓÒ¶,Yinxingye,Ginkgo Folium,27199,461,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
453,5,Ò°¾Õ»¨,Yejuhua,Chrysanthemi Indici Flos,26731,453,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
350,32,É£é©,Sangsheng,Mori Fructus,21411,350,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
474,24,ÔÂ¼¾»¨,Yuejihua,Mori Cortex,28247,474,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
477,25,Ôí½Ç´Ì,Zaojiaoci,Gleditsiae Spina,28329,477,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
426,3,ÏÄ¿Ý²Ý,Xiakucao,Prunellae Spica,25389,426,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
454,2,Ò»Ö¦»Æ»¨,Yizhihuanghua,Solidaginis Herba,26788,454,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
496,1,×ÏËÕ,Zisu,Perilla Frutescens,29071,496,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
360,24,É½é«Ò¶,Shanzhaye,Crataegi Folium,22176,360,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
353,25,É³¼¬,Shaji,Hippophae Fructus,21655,353,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
46,14,±â¶¹»¨,Biandouhua,Dolichos Lablab L,2825,46,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
93,24,µ¤²Î,Danshen,Radix Salviae,5330,93,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
132,34,¸²Åè×Ó,Fupenzi,Rubi Fructus,7388,132,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
164,32,ºÚ¶¹,Heidou,Sojae Semen Nigrum,9616,164,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
126,11,·ïÏÉÍ¸¹Ç²Ý,Fengxiantougucao,Impatiens Balsamina,7121,126,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
291,15,Ä¾Í¨,Mutong,Caulis Akebiae,18043,291,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
338,33,ÈâÜÊÈØ,Roucongrong,Cistanches Herba,20631,338,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
249,24,ÁèÏö»¨,Lingxiaohua,Campsis Flos,15112,249,MOL000002,2,MOL000002,cyanidol,cyanidol,1.364642837,287.26,1.666,0.16978,-0.512,5,6,0.24431,GFZJRQMBETXFQO-UHFFFAOYSA-N,Not Available,,1,114.29,0.341874
66,15,³àÐ¡¶¹,Chixiaodou,Phaseoli Semen,3998,66,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
84,17,´ó¸¹Æ¤,Dafupi,Areca Catechu L.,4853,84,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
47,19,éÄÀÆ,Binglang,Arecae Semen,2867,47,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
46,14,±â¶¹»¨,Biandouhua,Dolichos Lablab L,2827,46,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
206,5,½ðÜñÂó,Jinqiaomai,Rhizoma Fagopyri Cymosi,12293,206,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
259,28,ÂÞ²¼ÂéÒ¶,Luobumaye,Apocyniveneti Folium,15612,259,MOL000004,4,MOL000004,Procyanidin B1,Procyanidin B1,67.87346174,578.56,3.362,-0.98412,-1.96821,10,12,0.65629,XFZJEEAOWLFHDH-UKWJTHFESA-N,11250133,3.300768,3,220.76,0.319872
431,5,ÏàË¼×Ó,Xiangsizi,Abrus Precatorius L.,25594,431,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
430,24,ÏÉÌÒ²Ý,Xiantaocao,Veronicae Peregrinae Herba,25581,430,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
446,25,Ðý¸²»¨,Xuanfuhua,Inulae Flos,26390,446,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
395,33,ÌìÉ½Ñ©Á«,Tianshanxuelian,Saussureae Involucratae Herba,24071,395,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
486,17,è×Êµ,Zhishi,Aurantii Fructus Immaturus,28722,486,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
378,25,ÊóÇú²Ý,Shuqucao,Gnaphalii Affinis Herba,23333,378,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
434,11,ÏãÃ©,Xiangmao,Cymbopon Citratus(D C.) Stapf,25806,434,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
472,10,Ü¾»¨,Yuanhua,Flos Genkwa,28136,472,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
464,5,Óà¸Ê×Ó,Yuganzi,Phyllanthi Fructus,27515,464,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
435,1,ÏãÞ¸,Xiangru,Moslae Herba,25869,435,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
467,15,ÓñÃ×Ðë,Yumixu,Maydis Seigma,27757,467,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
388,30,Ì«×Ó²Î,Taizishen,Pseudostellariae Radix,23636,388,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
462,33,ÒùÑòÞ½,Yinyanghuo,Epimrdii Herba,27458,462,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
432,17,Ïã¸½,Xiangfu,Cyperi Rhizoma,25704,432,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
496,1,×ÏËÕ,Zisu,Perilla Frutescens,29084,496,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
448,5,Ñ»µ¨×Ó,Yadanzi,Bruceae Fructus,26424,448,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
453,5,Ò°¾Õ»¨,Yejuhua,Chrysanthemi Indici Flos,26739,453,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
413,5,ÎÚÁ²Ý®,Wulianmei,Cayratiae Japonicae Herba,24595,413,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
498,26,×ÏÝÒ,Ziwan,Asteris Radix Et Rhizoma,29359,498,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
479,15,ÔóÆá,Zeqi,Euphorbiae Helioscopiae Herba,28434,479,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
449,3,Ñ¼õÅ²Ý,Yazhicao,Commelinae Herba,26498,449,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
428,21,ÏÉº×²Ý,Xianhecao,Agrimonia Eupatoria,25482,428,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
426,3,ÏÄ¿Ý²Ý,Xiakucao,Prunellae Spica,25416,426,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
389,17,Ì´Ïã,Tanxiang,Santalum Album L£®,23679,389,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
364,5,Éä¸É,Shegan,Belamcandae Rhizome,22659,364,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
461,26,ÒøÐÓÒ¶,Yinxingye,Ginkgo Folium,27279,461,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
497,26,×ÏËÕ×Ó,Zisuzi,Perillae Fructus,29247,497,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
466,37,ÓíÖÝÂ©Â«,Yuzhouloulu,Echinopsis Radix,27672,466,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
372,34,Ê¯ÁñÆ¤,Shiliupi,Granati Pericarpium,23092,372,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
93,24,µ¤²Î,Danshen,Radix Salviae,5371,93,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
112,14,¶¹Þ¢,Doukou,Alpinia Katsumadai Hayat,6428,112,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
37,2,±¡ºÉ,Bohe,Menthae Herba,2376,37,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
168,24,ºì»¨,Honghua,Carthami Flos,10129,168,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
154,5,¹íÕë²Ý,Guizhencao,Bidentis Bipinnatae Herba,9173,154,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
111,37,¶¬¿û¹û,Dongkuiguo,Malvae Fructus,6331,111,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
45,15,ÈqÐî,Bianxu,Polygoni Avicularis Herba,2815,45,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
39,24,±±Áõ¼ÄÅ«,Beiliujinu,Siphonostegiae Herba,2444,39,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
31,5,°Ü½´²Ý,Baijiangcao,Herba Patriniae,1828,31,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
96,30,µ³²Î,Dangshen,Codonopsis Radix,5716,96,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
149,21,¹áÒ¶½ðË¿ÌÒ,Guanyejinsitao,Herbahypericiperforati,8953,149,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
4,16,°Ë½ÇÜîÏã,Bajiaohuixiang,Anisi Stellati Fructus,424,4,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
61,15,³µÇ°²Ý,Cheqiancao,Plantaginis Herba,3700,61,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
36,5,°ëÖ¦Á«,Banzhilian,Scutellariae Barbatae Herba,2291,36,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
125,5,·ïÎ²²Ý,Fengweicao,Pteridis Multifidae Herba,7101,125,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
80,5,´¹Åè²Ý,Chuipencao,Sedi Herba,4654,80,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
17,5,°×Ã«ÏÄ¿Ý²Ý,Baimaoxiakucao,Ajugae Decumbentis Herba,1008,17,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
25,4,°×ÏÊÆ¤,Baixianpi,Dictamni Cortex,1419,25,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
99,15,µÆÐÄ²Ý,Dengxincao,Junci Medulla,5868,99,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
145,33,¹ÇËé²¹,Gusuibu,Drynariae Rhizoma,8690,145,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
46,14,±â¶¹»¨,Biandouhua,Dolichos Lablab L,2829,46,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
130,2,¸¡Æ¼,Fuping,Spirodelae Herba,7297,130,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
69,32,èúÊµ×Ó,Chushiziu,Broussonetiae Fructus,4144,69,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
34,5,°ë±ßÁ«,Banbianlian,Lobeliae Chinensis Herba,2091,34,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
83,36,´ó·ç×Ó,Dafengzi,Hydnocarpi Anthelminticae Semen,4843,83,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
174,33,ºúÂ«°Í,Huluba,Trigonellae Semen,10511,174,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
179,21,»¨ÉúÒÂ,Huashengyi,Peanut Skin,10789,179,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
306,32,Å®Õê×Ó,Nvzhenzi,Fructus Ligustri Lucidi,18878,306,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
207,5,½ðÒø»¨,Jinyinhua,Lonicerae Japonicae Flos,12541,207,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
293,2,Ä¾Ôô,Muzei,Equiseti Hiemalis Herba,18207,293,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
240,15,Á¬Ç®²Ý,Lianqiancao,Glechomae Herba,14492,240,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
329,7,ÇàÝï,Qinghao,Artemisia Annua L.,20053,329,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
243,34,Á«Ðë,Lianxu,Nelumbinis Stamen,14658,243,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
261,12,ÂçÊ¯ÌÙ,Luoshiteng,Trachelospermumjasminoides,15857,261,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
206,5,½ðÜñÂó,Jinqiaomai,Rhizoma Fagopyri Cymosi,12300,206,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
263,5,È„²Ý,Lvcao,Humulus Scandens (Lour.) Merr.,15939,263,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
296,19,ÄÏº×Ê­,Nanheshi,Fructus Carotae,18303,296,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
272,18,ÂóÑ¿,Maiya,Hordei Fructus Germinatus,16637,272,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
202,25,½ð·Ð²Ý,Jinfeicao,Inulae Herba,12139,202,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
266,24,Âí±Þ²Ý,Mabiancao,Verbenae Herb,16272,266,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
192,21,¼¦¹Ú»¨,Jiguanhua,Celosia Cristata L.,11340,192,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
190,9,»ðÂéÈÊ,Huomaren,Cannabis Sativa L.,11279,190,MOL000006,6,MOL000006,luteolin,luteolin,36.16262934,286.25,2.067,0.185,-0.84349,4,6,0.24552,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5280445,15.94449,1,111.13,0.393265
